validation_loss,test_loss,unnormalised_test_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.272718906402588,2.2890970706939697,inf,0.7004759311676025,False,1,6c50b_00001,2025-01-27_15-03-30,1737986610,0.7004759311676025,115774,r10585,10.12.92.124,0.7004759311676025,1
2.357542037963867,2.289090633392334,inf,0.03197002410888672,False,2,6c50b_00001,2025-01-27_15-03-30,1737986610,0.7324459552764893,115774,r10585,10.12.92.124,0.7324459552764893,2
2.3156583309173584,2.2890827655792236,inf,0.028188705444335938,False,3,6c50b_00001,2025-01-27_15-03-30,1737986610,0.7606346607208252,115774,r10585,10.12.92.124,0.7606346607208252,3
2.2633213996887207,2.2890737056732178,inf,0.028528213500976562,False,4,6c50b_00001,2025-01-27_15-03-30,1737986610,0.7891628742218018,115774,r10585,10.12.92.124,0.7891628742218018,4
2.288590431213379,2.2890639305114746,inf,0.028108596801757812,False,5,6c50b_00001,2025-01-27_15-03-30,1737986610,0.8172714710235596,115774,r10585,10.12.92.124,0.8172714710235596,5
2.256700038909912,2.289053440093994,inf,0.0289154052734375,False,6,6c50b_00001,2025-01-27_15-03-30,1737986610,0.8461868762969971,115774,r10585,10.12.92.124,0.8461868762969971,6
2.2141168117523193,2.289043426513672,inf,0.027820825576782227,False,7,6c50b_00001,2025-01-27_15-03-30,1737986610,0.8740077018737793,115774,r10585,10.12.92.124,0.8740077018737793,7
2.2641358375549316,2.2890334129333496,inf,0.02760910987854004,False,8,6c50b_00001,2025-01-27_15-03-30,1737986610,0.9016168117523193,115774,r10585,10.12.92.124,0.9016168117523193,8
2.3221640586853027,2.289022922515869,inf,0.028306007385253906,False,9,6c50b_00001,2025-01-27_15-03-30,1737986610,0.9299228191375732,115774,r10585,10.12.92.124,0.9299228191375732,9
2.270500421524048,2.2890126705169678,inf,0.08362698554992676,False,10,6c50b_00001,2025-01-27_15-03-30,1737986610,1.0135498046875,115774,r10585,10.12.92.124,1.0135498046875,10
2.2955024242401123,2.289000988006592,inf,0.04208254814147949,False,11,6c50b_00001,2025-01-27_15-03-30,1737986610,1.0556323528289795,115774,r10585,10.12.92.124,1.0556323528289795,11
2.318418502807617,2.2889888286590576,inf,0.029433012008666992,False,12,6c50b_00001,2025-01-27_15-03-31,1737986611,1.0850653648376465,115774,r10585,10.12.92.124,1.0850653648376465,12
2.2160139083862305,2.2889764308929443,inf,0.02912163734436035,False,13,6c50b_00001,2025-01-27_15-03-31,1737986611,1.1141870021820068,115774,r10585,10.12.92.124,1.1141870021820068,13
2.195112466812134,2.288963794708252,inf,0.028975725173950195,False,14,6c50b_00001,2025-01-27_15-03-31,1737986611,1.143162727355957,115774,r10585,10.12.92.124,1.143162727355957,14
2.279435634613037,2.288951873779297,inf,0.0289459228515625,False,15,6c50b_00001,2025-01-27_15-03-31,1737986611,1.1721086502075195,115774,r10585,10.12.92.124,1.1721086502075195,15
2.238126277923584,2.288940668106079,inf,0.029422998428344727,False,16,6c50b_00001,2025-01-27_15-03-31,1737986611,1.2015316486358643,115774,r10585,10.12.92.124,1.2015316486358643,16
2.2260913848876953,2.288928985595703,inf,0.028331279754638672,False,17,6c50b_00001,2025-01-27_15-03-31,1737986611,1.229862928390503,115774,r10585,10.12.92.124,1.229862928390503,17
2.283890724182129,2.2889177799224854,inf,0.02817249298095703,False,18,6c50b_00001,2025-01-27_15-03-31,1737986611,1.25803542137146,115774,r10585,10.12.92.124,1.25803542137146,18
2.3326523303985596,2.2889063358306885,inf,0.027709484100341797,False,19,6c50b_00001,2025-01-27_15-03-31,1737986611,1.2857449054718018,115774,r10585,10.12.92.124,1.2857449054718018,19
2.285689353942871,2.2888946533203125,inf,0.05631446838378906,False,20,6c50b_00001,2025-01-27_15-03-31,1737986611,1.3420593738555908,115774,r10585,10.12.92.124,1.3420593738555908,20
2.283452033996582,2.288881778717041,inf,0.036046504974365234,False,21,6c50b_00001,2025-01-27_15-03-31,1737986611,1.378105878829956,115774,r10585,10.12.92.124,1.378105878829956,21
2.3029847145080566,2.288867950439453,inf,0.028207778930664062,False,22,6c50b_00001,2025-01-27_15-03-31,1737986611,1.4063136577606201,115774,r10585,10.12.92.124,1.4063136577606201,22
2.234860897064209,2.2888543605804443,inf,0.02871990203857422,False,23,6c50b_00001,2025-01-27_15-03-31,1737986611,1.4350335597991943,115774,r10585,10.12.92.124,1.4350335597991943,23
2.2359282970428467,2.288841485977173,inf,0.027864933013916016,False,24,6c50b_00001,2025-01-27_15-03-31,1737986611,1.4628984928131104,115774,r10585,10.12.92.124,1.4628984928131104,24
2.318206310272217,2.288827419281006,inf,0.028884172439575195,False,25,6c50b_00001,2025-01-27_15-03-31,1737986611,1.4917826652526855,115774,r10585,10.12.92.124,1.4917826652526855,25
2.2477943897247314,2.288813829421997,inf,0.028970718383789062,False,26,6c50b_00001,2025-01-27_15-03-31,1737986611,1.5207533836364746,115774,r10585,10.12.92.124,1.5207533836364746,26
2.3040919303894043,2.2887990474700928,inf,0.0289151668548584,False,27,6c50b_00001,2025-01-27_15-03-31,1737986611,1.549668550491333,115774,r10585,10.12.92.124,1.549668550491333,27
2.2997782230377197,2.2887845039367676,inf,0.02858757972717285,False,28,6c50b_00001,2025-01-27_15-03-31,1737986611,1.5782561302185059,115774,r10585,10.12.92.124,1.5782561302185059,28
2.269339084625244,2.2887704372406006,inf,0.028274059295654297,False,29,6c50b_00001,2025-01-27_15-03-31,1737986611,1.6065301895141602,115774,r10585,10.12.92.124,1.6065301895141602,29
