validation_loss,test_loss,unnormalised_test_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.2620224952697754,2.295682430267334,inf,0.6980950832366943,False,1,5ace2_00001,2025-01-27_15-38-44,1737988724,0.6980950832366943,134159,r10585,10.12.92.124,0.6980950832366943,1
2.2472264766693115,2.295640468597412,inf,0.032736778259277344,False,2,5ace2_00001,2025-01-27_15-38-44,1737988724,0.7308318614959717,134159,r10585,10.12.92.124,0.7308318614959717,2
2.297086238861084,2.2955996990203857,inf,0.02801203727722168,False,3,5ace2_00001,2025-01-27_15-38-44,1737988724,0.7588438987731934,134159,r10585,10.12.92.124,0.7588438987731934,3
2.2314040660858154,2.295559883117676,inf,0.027905702590942383,False,4,5ace2_00001,2025-01-27_15-38-44,1737988724,0.7867496013641357,134159,r10585,10.12.92.124,0.7867496013641357,4
2.309919595718384,2.295515298843384,inf,0.028456926345825195,False,5,5ace2_00001,2025-01-27_15-38-44,1737988724,0.8152065277099609,134159,r10585,10.12.92.124,0.8152065277099609,5
2.308410167694092,2.2954728603363037,inf,0.03002452850341797,False,6,5ace2_00001,2025-01-27_15-38-44,1737988724,0.8452310562133789,134159,r10585,10.12.92.124,0.8452310562133789,6
2.272611141204834,2.2954344749450684,inf,0.028362751007080078,False,7,5ace2_00001,2025-01-27_15-38-44,1737988724,0.873593807220459,134159,r10585,10.12.92.124,0.873593807220459,7
2.2612955570220947,2.295393228530884,inf,0.028163671493530273,False,8,5ace2_00001,2025-01-27_15-38-44,1737988724,0.9017574787139893,134159,r10585,10.12.92.124,0.9017574787139893,8
2.309077024459839,2.29534912109375,inf,0.027874231338500977,False,9,5ace2_00001,2025-01-27_15-38-44,1737988724,0.9296317100524902,134159,r10585,10.12.92.124,0.9296317100524902,9
2.31701922416687,2.295308828353882,inf,0.05500602722167969,False,10,5ace2_00001,2025-01-27_15-38-44,1737988724,0.9846377372741699,134159,r10585,10.12.92.124,0.9846377372741699,10
2.3802719116210938,2.2952628135681152,inf,0.03902173042297363,False,11,5ace2_00001,2025-01-27_15-38-44,1737988724,1.0236594676971436,134159,r10585,10.12.92.124,1.0236594676971436,11
2.3503901958465576,2.2952117919921875,inf,0.02844691276550293,False,12,5ace2_00001,2025-01-27_15-38-44,1737988724,1.0521063804626465,134159,r10585,10.12.92.124,1.0521063804626465,12
2.3118460178375244,2.2951579093933105,inf,0.029319047927856445,False,13,5ace2_00001,2025-01-27_15-38-44,1737988724,1.081425428390503,134159,r10585,10.12.92.124,1.081425428390503,13
2.2924723625183105,2.295114040374756,inf,0.02923417091369629,False,14,5ace2_00001,2025-01-27_15-38-44,1737988724,1.1106595993041992,134159,r10585,10.12.92.124,1.1106595993041992,14
2.3028879165649414,2.295069932937622,inf,0.029280900955200195,False,15,5ace2_00001,2025-01-27_15-38-44,1737988724,1.1399405002593994,134159,r10585,10.12.92.124,1.1399405002593994,15
2.3754210472106934,2.295020818710327,inf,0.02921915054321289,False,16,5ace2_00001,2025-01-27_15-38-44,1737988724,1.1691596508026123,134159,r10585,10.12.92.124,1.1691596508026123,16
2.270805597305298,2.2949752807617188,inf,0.02882671356201172,False,17,5ace2_00001,2025-01-27_15-38-44,1737988724,1.197986364364624,134159,r10585,10.12.92.124,1.197986364364624,17
2.2417104244232178,2.294926166534424,inf,0.028632640838623047,False,18,5ace2_00001,2025-01-27_15-38-44,1737988724,1.226619005203247,134159,r10585,10.12.92.124,1.226619005203247,18
2.302138328552246,2.2948780059814453,inf,0.02924060821533203,False,19,5ace2_00001,2025-01-27_15-38-44,1737988724,1.255859613418579,134159,r10585,10.12.92.124,1.255859613418579,19
2.3219549655914307,2.294830560684204,inf,0.05518937110900879,False,20,5ace2_00001,2025-01-27_15-38-44,1737988724,1.311048984527588,134159,r10585,10.12.92.124,1.311048984527588,20
