validation_loss,test_loss,unnormalised_test_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.3891701698303223,2.391059398651123,inf,0.7070162296295166,False,1,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.7070162296295166,154424,r10585,10.12.92.124,0.7070162296295166,1
2.386720657348633,2.3910510540008545,inf,0.051087379455566406,False,2,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.758103609085083,154424,r10585,10.12.92.124,0.758103609085083,2
2.4042294025421143,2.391040086746216,inf,0.027872562408447266,False,3,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.7859761714935303,154424,r10585,10.12.92.124,0.7859761714935303,3
2.416261672973633,2.3910303115844727,inf,0.02846527099609375,False,4,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.814441442489624,154424,r10585,10.12.92.124,0.814441442489624,4
2.412374496459961,2.3910200595855713,inf,0.0288083553314209,False,5,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.8432497978210449,154424,r10585,10.12.92.124,0.8432497978210449,5
2.382202386856079,2.391010046005249,inf,0.029717445373535156,False,6,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.8729672431945801,154424,r10585,10.12.92.124,0.8729672431945801,6
2.4176740646362305,2.3909993171691895,inf,0.027829408645629883,False,7,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.90079665184021,154424,r10585,10.12.92.124,0.90079665184021,7
2.4404566287994385,2.390988826751709,inf,0.028046131134033203,False,8,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.9288427829742432,154424,r10585,10.12.92.124,0.9288427829742432,8
2.4152567386627197,2.3909778594970703,inf,0.02865314483642578,False,9,6ec5b_00001,2025-01-27_15-53-32,1737989612,0.957495927810669,154424,r10585,10.12.92.124,0.957495927810669,9
2.3963894844055176,2.3909668922424316,inf,0.0568544864654541,False,10,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.014350414276123,154424,r10585,10.12.92.124,1.014350414276123,10
2.394134521484375,2.390956163406372,inf,0.03866124153137207,False,11,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.0530116558074951,154424,r10585,10.12.92.124,1.0530116558074951,11
2.406142473220825,2.3909456729888916,inf,0.02918839454650879,False,12,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.082200050354004,154424,r10585,10.12.92.124,1.082200050354004,12
2.3839869499206543,2.3909335136413574,inf,0.02926039695739746,False,13,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.1114604473114014,154424,r10585,10.12.92.124,1.1114604473114014,13
2.3777618408203125,2.3909218311309814,inf,0.028535842895507812,False,14,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.1399962902069092,154424,r10585,10.12.92.124,1.1399962902069092,14
2.4597890377044678,2.3909108638763428,inf,0.029059648513793945,False,15,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.1690559387207031,154424,r10585,10.12.92.124,1.1690559387207031,15
2.4007885456085205,2.390899419784546,inf,0.028844833374023438,False,16,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.1979007720947266,154424,r10585,10.12.92.124,1.1979007720947266,16
2.384218454360962,2.3908863067626953,inf,0.028844833374023438,False,17,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.22674560546875,154424,r10585,10.12.92.124,1.22674560546875,17
2.4362244606018066,2.3908731937408447,inf,0.028540849685668945,False,18,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.255286455154419,154424,r10585,10.12.92.124,1.255286455154419,18
2.3367903232574463,2.3908610343933105,inf,0.028564929962158203,False,19,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.2838513851165771,154424,r10585,10.12.92.124,1.2838513851165771,19
2.3791275024414062,2.3908493518829346,inf,0.05575084686279297,True,20,6ec5b_00001,2025-01-27_15-53-32,1737989612,1.3396022319793701,154424,r10585,10.12.92.124,1.3396022319793701,20
