validation_loss,test_loss,unnormalised_test_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.3272671699523926,2.264451265335083,inf,0.7014174461364746,False,1,74382_00000,2025-01-27_14-49-06,1737985746,0.7014174461364746,100689,r10585,10.12.92.124,0.7014174461364746,1
2.183758020401001,2.2093749046325684,inf,0.03300023078918457,False,2,74382_00000,2025-01-27_14-49-06,1737985746,0.7344176769256592,100689,r10585,10.12.92.124,0.7344176769256592,2
2.133800983428955,2.1563570499420166,inf,0.028084278106689453,False,3,74382_00000,2025-01-27_14-49-06,1737985746,0.7625019550323486,100689,r10585,10.12.92.124,0.7625019550323486,3
2.0788707733154297,2.099473476409912,inf,0.029122352600097656,False,4,74382_00000,2025-01-27_14-49-06,1737985746,0.7916243076324463,100689,r10585,10.12.92.124,0.7916243076324463,4
2.0673537254333496,2.0486655235290527,inf,0.028799057006835938,False,5,74382_00000,2025-01-27_14-49-06,1737985746,0.8204233646392822,100689,r10585,10.12.92.124,0.8204233646392822,5
1.9282864332199097,1.998573660850525,inf,0.029775142669677734,False,6,74382_00000,2025-01-27_14-49-06,1737985746,0.85019850730896,100689,r10585,10.12.92.124,0.85019850730896,6
1.9356887340545654,1.9533970355987549,inf,0.027864456176757812,False,7,74382_00000,2025-01-27_14-49-06,1737985746,0.8780629634857178,100689,r10585,10.12.92.124,0.8780629634857178,7
1.945469617843628,1.9121742248535156,inf,0.02827763557434082,False,8,74382_00000,2025-01-27_14-49-06,1737985746,0.9063405990600586,100689,r10585,10.12.92.124,0.9063405990600586,8
1.8811025619506836,1.8687844276428223,inf,0.02908158302307129,False,9,74382_00000,2025-01-27_14-49-06,1737985746,0.9354221820831299,100689,r10585,10.12.92.124,0.9354221820831299,9
1.780269980430603,1.8317971229553223,inf,0.06004762649536133,False,10,74382_00000,2025-01-27_14-49-06,1737985746,0.9954698085784912,100689,r10585,10.12.92.124,0.9954698085784912,10
