validation_loss,test_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.076888084411621,2.137314558029175,0.6398251056671143,False,1,fa775_00038,2025-01-28_15-39-59,1738075199,0.6398251056671143,727557,r10585,10.12.92.124,0.6398251056671143,1
1.9388660192489624,1.9551438093185425,0.0327916145324707,False,2,fa775_00038,2025-01-28_15-39-59,1738075199,0.672616720199585,727557,r10585,10.12.92.124,0.672616720199585,2
1.705795407295227,1.7633827924728394,0.02933192253112793,False,3,fa775_00038,2025-01-28_15-39-59,1738075199,0.7019486427307129,727557,r10585,10.12.92.124,0.7019486427307129,3
1.6635832786560059,1.5980427265167236,0.028199434280395508,False,4,fa775_00038,2025-01-28_15-39-59,1738075199,0.7301480770111084,727557,r10585,10.12.92.124,0.7301480770111084,4
1.489080548286438,1.438895344734192,0.028398752212524414,False,5,fa775_00038,2025-01-28_15-39-59,1738075199,0.7585468292236328,727557,r10585,10.12.92.124,0.7585468292236328,5
1.3638768196105957,1.3130830526351929,0.029432296752929688,False,6,fa775_00038,2025-01-28_15-39-59,1738075199,0.7879791259765625,727557,r10585,10.12.92.124,0.7879791259765625,6
1.1475131511688232,1.224094033241272,0.028631210327148438,False,7,fa775_00038,2025-01-28_15-39-59,1738075199,0.8166103363037109,727557,r10585,10.12.92.124,0.8166103363037109,7
1.0633679628372192,1.1523009538650513,0.02843642234802246,False,8,fa775_00038,2025-01-28_15-39-59,1738075199,0.8450467586517334,727557,r10585,10.12.92.124,0.8450467586517334,8
1.1177386045455933,1.0912448167800903,0.028919458389282227,False,9,fa775_00038,2025-01-28_15-39-59,1738075199,0.8739662170410156,727557,r10585,10.12.92.124,0.8739662170410156,9
1.1648156642913818,1.0247676372528076,0.05686450004577637,False,10,fa775_00038,2025-01-28_15-40-00,1738075200,0.930830717086792,727557,r10585,10.12.92.124,0.930830717086792,10
